"id","codigo_ibge","nome","tipo","uf","timezone"
"713e5b21-06bc-4bf7-b8e2-31d59b04b52b","3140605",Materlândia,MUNICIPIO,MG,-3
"713fa40b-c6dd-445a-b1a7-c4f86348c1db","3170602",Vargem Bonita,MUNICIPIO,MG,-3
"714b82de-4a1e-4ad0-89a8-06bf4461b2d5","3170503",Urucânia,MUNICIPIO,MG,-3
"715a4a56-d694-4229-863b-a87fdab837e2","3513702",Descalvado,MUNICIPIO,SP,-3
"7161a190-ab66-41c9-a0b9-29daba691195","3162609",São João do Oriente,MUNICIPIO,MG,-3
"716cb9f2-0088-4ce2-98e6-a9d69145ea1d","4203501",Campo Erê,MUNICIPIO,SC,-3
"71864577-a07a-4e8e-a014-d79e7fe9a992","3133006",Itamonte,MUNICIPIO,MG,-3
"7188daf2-7133-47b2-9c42-d9378b6d35b8","2803708",Macambira,MUNICIPIO,SE,-3
"7195c388-49d9-4bb4-97b2-2bd88735c508","3531209",Monte Alegre do Sul,MUNICIPIO,SP,-3
"71a13ca2-5d15-49dc-9fda-9c221579a4d6","3119005",Cordislândia,MUNICIPIO,MG,-3
"71c25ed8-e063-4913-abd0-9f78549eb724","3202405",Guarapari,MUNICIPIO,ES,-3
"71cbeae6-5187-4631-a88a-dfe8d9d5f58f","3546603",Santa fé do Sul,MUNICIPIO,SP,-3
"71cd3768-c556-4471-8699-67ace459595f","2600708",Aliança,MUNICIPIO,PE,-3
"71e8709d-a5ca-40c6-a402-93a9c8235972","1200179",Capixaba,MUNICIPIO,AC,-5
"71f758df-b294-4940-acbb-12d7b83afcbc","4315073",Porto Vera Cruz,MUNICIPIO,RS,-3
"720c50a9-ce1d-48a8-a8aa-6a555f32062f","3542008",Quintana,MUNICIPIO,SP,-3
"7215e143-5210-44f2-8f81-60756c571a3c","3120607",Crucilândia,MUNICIPIO,MG,-3
"721a29cd-3b15-40da-9efa-58573802e510","2614501",Surubim,MUNICIPIO,PE,-3
"722caa94-aa6b-4d59-a9a8-91dbe49845f2","2926707",Rio de Contas,MUNICIPIO,BA,-3
"72565b58-3a13-4b1c-a4e2-a21dc09e2deb","3522604",Itapira,MUNICIPIO,SP,-3
"7264f9e7-4acf-4e9a-8236-fc15e327dd06","3136801",Juramento,MUNICIPIO,MG,-3
"726f3e72-d5bc-433e-a137-14f3988088de","2608701",Lagoa Dos Gatos,MUNICIPIO,PE,-3
"7281ac5b-639b-459c-88a8-9fd836b3c6f0","4312609",Muçum,MUNICIPIO,RS,-3
"7292ab6f-5a89-4211-b249-908365ef6f24","4202008",Balneário Camboriú,MUNICIPIO,SC,-3
"729478c1-9314-4ab7-ab18-e9cb342feffa","3547908",Santo Antônio da Alegria,MUNICIPIO,SP,-3
"729961e0-d253-47c3-8c0a-2f1f7e62e424","3510005",Cândido Mota,MUNICIPIO,SP,-3
"729972a0-7787-40da-a68e-c38b47298565","3551603",Serra Negra,MUNICIPIO,SP,-3
"72ad146f-e232-4066-a5dc-74343a8b0bef","5107792",Santo Antônio do Leste,MUNICIPIO,MT,-4
"72b0d00a-0d5b-472c-b06b-2187e6031bc6","3118304",Conselheiro Lafaiete,MUNICIPIO,MG,-3
"72c9b742-df63-4bca-8235-fe0b521df31b","5216908",Pilar de Goiás,MUNICIPIO,GO,-3
"72cd3c19-9259-4e4e-a93a-6bf04b2b8f40","4316956",Santa Maria do Herval,MUNICIPIO,RS,-3
"72ce0669-bed9-46b3-acd8-9745ff42e50d","4210506",Maravilha,MUNICIPIO,SC,-3
"72d633bf-27c5-4fd7-8d1b-2617f235578f","2929701",Sátiro Dias,MUNICIPIO,BA,-3
"72d8190e-25ee-4fe8-a51d-5614743df135","3130408",Ijaci,MUNICIPIO,MG,-3
"72d82730-5eb9-4c94-a9b9-b079728e583f","5106653",Pontal do Araguaia,MUNICIPIO,MT,-4
"72e657ec-1f64-499a-afd9-12c057ccbc7e","5222302",Vila Propício,MUNICIPIO,GO,-3
"72f4eea0-1894-4222-991d-1eed36bed572","2514909",São Mamede,MUNICIPIO,PB,-3
"72fa8279-c9a2-4624-85ad-b788c4e6c96e","2406809",Lajes Pintadas,MUNICIPIO,RN,-3
"72fbce82-6791-4853-9b66-4055807a6976","2109270",Presidente Sarney,MUNICIPIO,MA,-3
"731233a2-36e2-4a1c-b197-895ccf42b7fa","5100300",Alto Araguaia,MUNICIPIO,MT,-4
"731f6a2e-2a93-4d4b-bf68-4c794f901d3a","4213153",Planalto Alegre,MUNICIPIO,SC,-3
"732efb1b-048b-4731-89e7-e032aab2694e","3507407",Borborema,MUNICIPIO,SP,-3
"735a1807-e469-4075-89ad-c9c8df5d9db2","2803203",Itaporanga D´ajuda,MUNICIPIO,SE,-3
"73660726-f68f-4082-a679-bcb69f89a966","5107156",Reserva do Cabaçal,MUNICIPIO,MT,-4
"7367c60b-3a40-46cb-8db8-ba02a5941d11","1504901",Muaná,MUNICIPIO,PA,-3
"737ae930-f590-494f-a7c4-811cb55e1d0a","2605509",Ferreiros,MUNICIPIO,PE,-3
"7380420d-b03f-42a0-a6b6-cb171670b981","2307106",Jardim,MUNICIPIO,CE,-3
"73859f4d-b3bc-4d99-a5a0-f769a230871b","5004700",Ivinhema,MUNICIPIO,MS,-4
"73916f33-f2e8-4520-a438-cdbc69b69393","4304903",Casca,MUNICIPIO,RS,-3
"7393dc69-418b-4e5f-9980-650510248702","1506559",Santa Luzia do Pará,MUNICIPIO,PA,-3
"7395793b-2a79-4cb6-9aa9-4dd1f61953b2","3549409",São Joaquim da Barra,MUNICIPIO,SP,-3
"7395e9b5-2315-4996-bd0c-4fec2b09402f","3123858",Entre Folhas,MUNICIPIO,MG,-3
"73969135-4c51-40ee-916a-42a4504d2eda","2609303",Mirandiba,MUNICIPIO,PE,-3
"73a4175a-2a7e-4893-84b6-e5c752aa1935","1710904",Itapiratins,MUNICIPIO,TO,-3
"73a75858-23f1-4d44-8c2d-116d2b4e7a56","2408003",Mossoró,MUNICIPIO,RN,-3
"73b5002d-b75d-4649-b147-3bef6a0b4c7f","3120409",Cristiano Otoni,MUNICIPIO,MG,-3
"73bc7bfd-05ef-426e-8d9a-f19b26d1d0b7","3106655",Berizal,MUNICIPIO,MG,-3
"73e33923-05d9-4d9e-a392-0fa51b6a3d7a","3104908",Baependi,MUNICIPIO,MG,-3
"73e8b328-fd24-4d9b-b0fb-ee0ee9311514","2513208",Santa Cruz,MUNICIPIO,PB,-3
"73f891d1-817b-4ecc-89a5-b562d36fcb9f","4205704",Garopaba,MUNICIPIO,SC,-3
"7404de69-f96d-40cf-9fda-f80d1c58655b","4125704",São Miguel do Iguaçu,MUNICIPIO,PR,-3
"740cee2f-cf38-4c20-bf90-b04e849c883c","4113809",Lupionópolis,MUNICIPIO,PR,-3
"7418bc88-8ca1-440b-9516-a6f7f2a1e79e","3162922",São Joaquim de Bicas,MUNICIPIO,MG,-3
"742bc08c-fb3e-460a-850d-dcf0eb4913e5","2402600",Ceará-mirim,MUNICIPIO,RN,-3
"74411bf9-92a6-4f5e-9aaa-1c2120509c0e","2300705",Alto Santo,MUNICIPIO,CE,-3
"7445b191-eb07-4c1b-b3e2-c9940c4112ea","3542602",Registro,MUNICIPIO,SP,-3
"74617813-6e2c-4df9-891d-078ff232e6de","3165404",Sapucaí-mirim,MUNICIPIO,MG,-3
"74674bc8-c8ed-4258-8ff2-e1690bb9f677","3119500",Coronel Murta,MUNICIPIO,MG,-3
"748abce6-1557-40a6-a8c6-0685af92f4fb","3304144",Queimados,MUNICIPIO,RJ,-3
"7490e9fc-3af6-4ab3-9ad3-343e071b5cff","4126504",Sertanópolis,MUNICIPIO,PR,-3
"74940da1-5515-451f-a2bb-5cf6addb6e75","5210158",Ipiranga de Goiás,MUNICIPIO,GO,-3
"74a375e7-ae97-4b65-ac2b-071b722e2578","3136520",José Gonçalves de Minas,MUNICIPIO,MG,-3
"74be3fd3-2bdc-435c-9057-bb65569af2e7","5219704",Santa Terezinha de Goiás,MUNICIPIO,GO,-3
"74d5088b-4b89-467c-a6c3-7557b3345bec","3504206",Auriflama,MUNICIPIO,SP,-3
"74e33921-778d-4be9-80be-0771ae809668","2911105",Formosa do Rio Preto,MUNICIPIO,BA,-3
"74e5b2b8-8534-4142-824c-bf6a42cacffa","4101507",Arapongas,MUNICIPIO,PR,-3
"74ebcccc-3aa6-46fd-8395-fdada0c6f451","1718501",Recursolândia,MUNICIPIO,TO,-3
"74ebe0b0-8035-4e0c-9575-96dd8f23c359","1507102",São Caetano de Odivelas,MUNICIPIO,PA,-3
"74ed5405-ab5b-47d9-b964-f384fa1176bd","3166808",Serra do Salitre,MUNICIPIO,MG,-3
"74f6b45f-2a99-47c9-b6dc-f003c48fa7ca","4218905",Urubici,MUNICIPIO,SC,-3
"74fd22c9-708c-48f7-9301-5eed3f51c53e","4322327",Turuçu,MUNICIPIO,RS,-3
"75097a76-ad15-4812-979f-bb0b7a2267de","4318002",São Borja,MUNICIPIO,RS,-3
"7517eedd-74a9-43dc-8730-6f6c622647c2","2702801",Flexeiras,MUNICIPIO,AL,-3
"7528240c-e14c-471c-8b66-573c37242b03","3150307",Piedade do Rio Grande,MUNICIPIO,MG,-3
"753f8232-086c-4082-9a9b-f0a38d19c27b","2300200",Acaraú,MUNICIPIO,CE,-3
"75480e76-32ac-4d60-bd24-359178ce9678","2501401",Baía da Traição,MUNICIPIO,PB,-3
"7568be5a-1cfb-4dbd-b15c-e79246a4b831","2103802",Dom Pedro,MUNICIPIO,MA,-3
"7579b6e5-d24d-423e-b534-dc6160eb302f","2912103",Ibicaraí,MUNICIPIO,BA,-3
"758aca5a-a6cb-428d-a02e-eb9d8f6030cc","2605608",Flores,MUNICIPIO,PE,-3
"759c076e-e32f-452e-a108-6019da9f786e","4323200",Victor Graeff,MUNICIPIO,RS,-3
"759f2c07-b9bd-47d0-bef5-b7ef87c6ef01","5107941",Tabaporã,MUNICIPIO,MT,-4
"759ffeaf-fcf0-4f59-a93d-c49b5ff03c37","3145851",Oratórios,MUNICIPIO,MG,-3
"75a98d46-22bc-435c-b605-bf4d6bb2f39e","1200807",Porto Acre,MUNICIPIO,AC,-5
"75abb7aa-3c07-4664-a126-82d5445d1eb0","4128658",Virmond,MUNICIPIO,PR,-3
"75acfb37-4b0b-4dc3-955d-b17ecd3ac0a7","2706505",Passo de Camaragibe,MUNICIPIO,AL,-3
"75ae4a98-4a28-4f2c-a60e-e741aeead291","1505502",Paragominas,MUNICIPIO,PA,-3
"75b59455-1df2-432b-b35e-b1ae91e020f2","4100806",Alvorada do Sul,MUNICIPIO,PR,-3
"75b7247e-122c-4838-b360-bbd5ea377ce6","2203230",Currais,MUNICIPIO,PI,-3
"75c88354-3199-4f30-9ef7-2f651e53569f","3513306",Cruzália,MUNICIPIO,SP,-3
"75cb9b99-dc34-4086-9101-5f679943dac5","3537602",Peruíbe,MUNICIPIO,SP,-3
"75d2d093-2551-4eea-ad9b-cc628c19449e","2601706",Belo Jardim,MUNICIPIO,PE,-3
"75d9cb76-455d-44b2-9628-36a8fbb17be4","3102001",Alterosa,MUNICIPIO,MG,-3
"75dccd7b-16da-430c-8cb5-7063b89a8c11","2806503",Santa Rosa de Lima,MUNICIPIO,SE,-3
"75dd6de8-0ba9-4b6b-a8e9-eec409e692f9","4103503",Califórnia,MUNICIPIO,PR,-3
"75e25bc7-74c4-4336-b311-7524ef410ec2","3511904",Clementina,MUNICIPIO,SP,-3
"75e82f97-f416-482b-be88-fbae25ab5024","3546900",Santa Lúcia,MUNICIPIO,SP,-3
"75f72523-08c0-4069-a1aa-57acc2fbf425","3157203",Santa Bárbara,MUNICIPIO,MG,-3
"75f7dbe1-e0df-46a0-a1c3-a254f141ee4a","2930774",Sobradinho,MUNICIPIO,BA,-3
"75fa9de7-bc24-4ba5-b868-9898f5d7cb0b","3552403",Sumaré,MUNICIPIO,SP,-3
"75fba777-32f8-4bbc-bed7-2158a579853e","3118403",Conselheiro Pena,MUNICIPIO,MG,-3
"76039de8-f9d2-400c-b555-dba6bd3abe6e","1502509",Chaves,MUNICIPIO,PA,-3
"761452a5-3fe3-4b7b-99ad-a85a93dc41cc","4212809",Piçarras,MUNICIPIO,SC,-3
"761524b5-968c-417d-a18b-c2693c007bae","2700300",Arapiraca,MUNICIPIO,AL,-3
"76191b08-dd69-4b3c-b483-2c9356fbf252","2915809",Itambé,MUNICIPIO,BA,-3
"76254485-c9f2-4800-9eb5-d3342ea247d0","3527603",Luís Antônio,MUNICIPIO,SP,-3
"762edd25-d27d-4fe7-8d27-8dd3d929b490","1100809",Candeias do Jamari,MUNICIPIO,RO,-4
"763069fd-c1cc-4a0f-a941-28c884956495","4204400",Coronel Freitas,MUNICIPIO,SC,-3
"763cf945-d083-4cbe-91bb-a97b79b11ff0","5220264",São Miguel do Passa Quatro,MUNICIPIO,GO,-3
"763db9fd-cf95-4f21-99a7-51406745a1ba","2208601",Prata do Piauí,MUNICIPIO,PI,-3
"76466fea-29ee-48ef-abcc-dc40e3752891","2610905",Pesqueira,MUNICIPIO,PE,-3
"76584db3-1aeb-422b-8e50-1bb37f4542cd","5205901",Corumbaíba,MUNICIPIO,GO,-3
"766b8c66-7205-4167-b3fe-f0aeb3491016","2915106",Itagi,MUNICIPIO,BA,-3
"766bbf9e-0b47-4947-ae37-3b8d7ed9ec39","2921054",Matina,MUNICIPIO,BA,-3
"7671e541-750c-4344-ba7f-15e485fb54fd","3537800",Piedade,MUNICIPIO,SP,-3
"767880b8-b1cf-4731-8e32-90a6988a6ce7","4317905",Santo Cristo,MUNICIPIO,RS,-3
"76ab01ad-3656-474f-b2b8-146cd2ea6ace","2410504",Rafael Fernandes,MUNICIPIO,RN,-3
"76abc486-a030-470e-8b35-c0c093e39abd","5005103",Jateí,MUNICIPIO,MS,-4
"76ad1550-e736-4c7b-be12-9413476e28ba","3167608",Simonésia,MUNICIPIO,MG,-3
"76ad48ec-092d-47f1-99fe-8ed9ed7bca94","2101608",Barra do Corda,MUNICIPIO,MA,-3
"76aebc74-6c06-442f-b9b0-e3ff32948c2a","3553302",Tambaú,MUNICIPIO,SP,-3
"76afc36f-1119-4c67-a48f-e31b94174f3c","2303659",Catunda,MUNICIPIO,CE,-3
"76ca34af-b754-461e-b617-da0331f21cf6","5106752",Pontes e Lacerda,MUNICIPIO,MT,-4
"76cb1007-fed2-4116-8fc9-8428186dce6d","2311207",Potengi,MUNICIPIO,CE,-3
"76d026ed-c4dd-4673-8410-92f41d18f669","2806404",Santana do São Francisco,MUNICIPIO,SE,-3
"76dcb5f3-dd2f-41fe-a59d-97de0db090cd","1503309",Igarapé-miri,MUNICIPIO,PA,-3
"76ddcb5a-2bb7-45b1-9c31-012d4be62ad8","4308409",Formigueiro,MUNICIPIO,RS,-3
"76e38724-a505-47d5-b696-8d6a51a5ba89","2702504",Dois Riachos,MUNICIPIO,AL,-3
"76e9d97b-440a-4ea2-a553-af6022599110","5209606",Heitoraí,MUNICIPIO,GO,-3
"76f4013c-b3e3-4d03-8409-00dca93bf8f9","4126603",Siqueira Campos,MUNICIPIO,PR,-3
"7702a1ca-b2e8-41c5-87fc-f4be59fc9730","4311627",Lindolfo Collor,MUNICIPIO,RS,-3
"771170a1-29f9-497b-88dd-f30e684b5c19","1709302",Guaraí,MUNICIPIO,TO,-3
"772a3506-98e9-4329-acc4-697bf188b9eb","3148756",Pedra Bonita,MUNICIPIO,MG,-3
"7734be4e-0ca8-4a92-822f-808d1700a49b","2300507",Alcântaras,MUNICIPIO,CE,-3
"7735a34a-5ca6-43d8-b1df-6b744d01e9ca","2605400",Feira Nova,MUNICIPIO,PE,-3
"7746b0af-e5e6-43ea-b328-2653244513f0","4317251",Santa Tereza,MUNICIPIO,RS,-3
"77471e82-ec14-42f3-b8f5-940bd6658cd4","3149150",Pedras de Maria da Cruz,MUNICIPIO,MG,-3
"774d477d-f141-4136-8df6-47e1ddf5eccf","2903508",Belo Campo,MUNICIPIO,BA,-3
"775198a9-b0a3-4d79-aece-f23074ccfbfd","3514809",Eldorado,MUNICIPIO,SP,-3
"7781dc77-dc56-4fb5-8b2c-e2705d957856","3548005",Santo Antônio de Posse,MUNICIPIO,SP,-3
"778d1a61-1074-4921-997b-2ba84552c027","4312104",Mata,MUNICIPIO,RS,-3
"778f29f9-655e-48c4-abc0-2fff21dc01aa","4113759",Lunardelli,MUNICIPIO,PR,-3
"77925333-ac13-4b40-84f3-be74c23aa205","2410009",Pilões,MUNICIPIO,RN,-3
"7799bdb4-ff93-4aa0-988e-378ae9cf0d0f","1400308",Mucajaí,MUNICIPIO,RR,-4
"77b69315-abf1-45da-b913-002dab322e70","3553500",Tapiraí,MUNICIPIO,SP,-3
"77ce715d-d822-4c23-8ec4-e085fad5465f","2211704",Wall Ferraz,MUNICIPIO,PI,-3
"77ced922-f9fb-424f-a2dc-ada3c1f4f61a","4105706",Clevelândia,MUNICIPIO,PR,-3
"77cf2664-7244-48db-8b86-a7f392a95534","4306056",Cristal,MUNICIPIO,RS,-3
"77e0af2f-5bac-434c-830d-15e052febf26","5220405",São Simão,MUNICIPIO,GO,-3
"77e3e38e-e6e2-40e6-85b5-623f230a5a68","2200202",Água Branca,MUNICIPIO,PI,-3
"77e4e5a0-b686-4bd9-91cf-de57bda740ff","3169802",Turvolândia,MUNICIPIO,MG,-3
"77ed10c0-8ec7-484f-bd0d-a74e992ee34b","4217402",Schroeder,MUNICIPIO,SC,-3
"77f3cf8e-9bfa-4514-9701-6b5a2efd5916","2200509",Amarante,MUNICIPIO,PI,-3
"77fdccb1-0646-4c37-864d-55597e18f386","3518859",Guatapará,MUNICIPIO,SP,-3
"781bc024-c749-4fdb-9ed8-d8debdce4507","1400159",Bonfim,MUNICIPIO,RR,-4
"78214a24-1343-4bbd-b16b-34a812c11e9f","2201705",Bertolínia,MUNICIPIO,PI,-3
"7833b595-86ea-404c-b09e-e5c8119e8bb5","3527108",Lins,MUNICIPIO,SP,-3
"783da95e-0391-4c32-acde-0d5a2ad516f8","3203700",Muniz Freire,MUNICIPIO,ES,-3
"784b70ea-9f27-4fcf-b5fe-8bdd0a6c2ba1","3119708",Coronel Xavier Chaves,MUNICIPIO,MG,-3
"7863fe83-b145-4257-b453-fc1a468bd588","3142007",Mirabela,MUNICIPIO,MG,-3
"78669cd8-b1f3-42e0-910d-f58dfe66fdb9","4104204",Campo Largo,MUNICIPIO,PR,-3
"78690336-2de5-4d76-b1c0-9b08e8a1724a","3164001",São Pedro Dos Ferros,MUNICIPIO,MG,-3
"7870aa4a-c165-43bc-8665-2365bdea07b6","2209377",Santa Rosa do Piauí,MUNICIPIO,PI,-3
"7877cdf8-2ff8-43b8-bb98-fddbb1bbd6e6","3517505",Guapiaçu,MUNICIPIO,SP,-3
"787f1bb9-8e1a-400a-9354-0b9ad1566fc3","1501451",Belterra,MUNICIPIO,PA,-3
"789a0dc2-7a72-45ce-b561-1e137817dc5c","4110607",Iporã,MUNICIPIO,PR,-3
"78a853a4-be67-490f-99b9-4d970b248bf9","3127305",Galiléia,MUNICIPIO,MG,-3
"78ab4498-9e49-4e54-b2fe-d3b44586093b","1200427",Rodrigues Alves,MUNICIPIO,AC,-5
"78abe737-0dba-4f63-8b65-3a4e3abe51e2","4306304",David Canabarro,MUNICIPIO,RS,-3
"78bb9f32-a7ea-4bed-8081-603b64d478a4","2109007",Porto Franco,MUNICIPIO,MA,-3
"78c2bf9f-37af-4dbb-bd7d-02656176de69","4218350",Treviso,MUNICIPIO,SC,-3
"78c2fd8b-5e9e-49a1-a365-8d499f07b23a","2108454",Peritoró,MUNICIPIO,MA,-3
"78d40581-4699-4fbb-b57d-00fd077f9327","3155702",Rio Piracicaba,MUNICIPIO,MG,-3
"79056766-c0af-467f-ae61-b36f53333343","2705309",Minador do Negrão,MUNICIPIO,AL,-3
"79095caa-09bc-4525-a991-5f64f8fc999e","3540002",Pompéia,MUNICIPIO,SP,-3
"790ba926-e361-4336-903a-5b069f3bb091","3171808",Virginópolis,MUNICIPIO,MG,-3
"792c4930-694d-402c-8054-3153fa02c5d3","3128006",Guanhães,MUNICIPIO,MG,-3
"7932d158-953d-4b6d-beb3-61706e09756e","1101708",Urupá,MUNICIPIO,RO,-4
"79338311-48cc-477d-9826-1d9e7b19a146","4101903",Assaí,MUNICIPIO,PR,-3
"7934a53d-21b0-4618-bd2b-0053651f50b8","4302451",Boqueirão do Leão,MUNICIPIO,RS,-3
"79413baa-7a3b-4ab5-8161-60b4b446f753","2500403",Alagoa Nova,MUNICIPIO,PB,-3
"7949d1ba-5b04-42bd-b4ac-ee89e697db55","3102803",Andrelândia,MUNICIPIO,MG,-3
"79547bfd-fc7f-4eaf-94b6-ca29142c4936","3551405",Serra Azul,MUNICIPIO,SP,-3
"7956fbb0-7776-4471-9d91-37347d7a07cf","4310702",Itatiba do Sul,MUNICIPIO,RS,-3
"796af310-d5d8-42a1-a610-36b09d93bad1","4306205",Cruzeiro do Sul,MUNICIPIO,RS,-3
"79704035-885c-43b0-a599-279392696253","3302106",Itaocara,MUNICIPIO,RJ,-3
"798ca14c-807d-456f-838d-d632607605c7","4306007",Crissiumal,MUNICIPIO,RS,-3
"79a047aa-9eec-43fb-9fe8-8b7bc0b5a81b","3132206",Itaguara,MUNICIPIO,MG,-3
"79a6dc11-f235-4233-8fc0-f6d6cc6f04b4","2109809",Santa Helena,MUNICIPIO,MA,-3
"79c185c8-415f-40b7-ab4e-dceafec2e0fc","2920700",Maraú,MUNICIPIO,BA,-3
"79c804c7-6dfe-40d7-b0f6-f8216ad0a1b4","5105200",Juscimeira,MUNICIPIO,MT,-4
"79ddedbd-4605-4542-ab52-569fc28c82c4","2109205",Presidente Juscelino,MUNICIPIO,MA,-3
"79ecc935-154a-457b-9641-3677e2f62802","3125952",Fervedouro,MUNICIPIO,MG,-3
"7a02c632-42ca-44c0-82c1-8a537b6d0db4","3147303",Paraisópolis,MUNICIPIO,MG,-3
"7a1962ec-2468-4817-8f3e-73542eebc4ef","3163201",São José do Alegre,MUNICIPIO,MG,-3
"7a318d1c-ac6c-448e-981c-8f85f21a6099","2515609",Serra da Raiz,MUNICIPIO,PB,-3
"7a3d5053-15d1-4ce5-8949-4a6374802db2","2804409",Neópolis,MUNICIPIO,SE,-3
"7a46d779-506c-43ee-8530-f99fd389dfd1","3102605",Andradas,MUNICIPIO,MG,-3
"7a51c734-5ec7-44ba-b506-022f7ef31920","2505501",Vista Serrana,MUNICIPIO,PB,-3
"7a52651b-c7fe-46b0-a21a-05e7bfb38e5d","5106158",Nova Bandeirantes,MUNICIPIO,MT,-4
"7a5774ac-a222-41ac-965b-03219aaef894","2906899",Caraíbas,MUNICIPIO,BA,-3
"7a599d66-bf6a-4bf6-a725-8e13c137f249","5102702",Canarana,MUNICIPIO,MT,-4
"7a5d87a8-67e6-4687-a460-db7e7f42aa0f","3132305",Itaipé,MUNICIPIO,MG,-3
"7a60e70a-15d9-4490-ba0e-4a5b746252dc","3537909",Pilar do Sul,MUNICIPIO,SP,-3
"7a610316-b393-437f-ad26-c5b05a921ffe","2806701",São Cristóvão,MUNICIPIO,SE,-3
"7a617efd-1826-47b9-8bbe-66e0060ec010","5007901",Sidrolândia,MUNICIPIO,MS,-4
"7a7b7eb3-e34b-4832-a22f-a16b812becf3","2517209",Vieirópolis,MUNICIPIO,PB,-3
"7a9cc34c-4ad7-412e-b61f-b79c38014af5","4321493",Toropi,MUNICIPIO,RS,-3
"7aa74d24-30cc-45bc-8bfa-3f06aeb8737d","4321329",Taquaruçu do Sul,MUNICIPIO,RS,-3
"7ab805e6-28a1-4551-91e8-24660b7a9f6a","4126678",Tamarana,MUNICIPIO,PR,-3
"7aba5906-c47a-4c4c-ad69-110f7b41b360","3304102",Porciúncula,MUNICIPIO,RJ,-3
"7abcc1c6-5ad2-4348-ae0b-bf87ffb2ea7d","1501576",Bom Jesus do Tocantins,MUNICIPIO,PA,-3
"7ac0ab5f-f5e2-41c5-818c-dece7755fcd4","3542107",Rafard,MUNICIPIO,SP,-3
"7ad6de8d-f5f6-4426-a58c-f562c795a034","4123600",Santa Inês,MUNICIPIO,PR,-3
"7ada09cc-bbf5-4669-bc60-8b6ec0782ff1","2305001",Guaraciaba do Norte,MUNICIPIO,CE,-3
"7ae5747a-3250-4298-8fb8-a43cbf8e548e","2310001",Palhano,MUNICIPIO,CE,-3
"7aecbfc4-aa80-413e-8848-be96679f83e8","3521606",Irapuru,MUNICIPIO,SP,-3
"7af002b3-8604-4bbd-9ea4-2037511b81bf","4214904",Rio Fortuna,MUNICIPIO,SC,-3
"7af63371-450c-4ee2-a209-92b9c156a8bb","4215752",São Bernardino,MUNICIPIO,SC,-3
"7af97bf9-aabf-480d-92c3-688475b64395","1722107",Xambioá,MUNICIPIO,TO,-3
"7b0366f5-9b87-49ac-acbc-70d5da5f1d20","2913705",Inhambupe,MUNICIPIO,BA,-3
"7b0a8ed1-33e5-4598-96d4-311f0b2f5b37","4207007",Içara,MUNICIPIO,SC,-3
"7b0ece99-c3b9-4f73-af5f-015038e7d755","2905503",Caldeirão Grande,MUNICIPIO,BA,-3
"7b2ad489-e57c-4b41-91cb-e11e4d255fde","3534104",Oriente,MUNICIPIO,SP,-3
"7b30da3c-a2b9-4d73-a980-0c6b5b544648","3128501",Guarará,MUNICIPIO,MG,-3
"7b367034-1336-432a-a7f4-3f5ade9ad3f0","4301909",Barra do Ribeiro,MUNICIPIO,RS,-3
"7b421c9f-0191-4a06-ac58-118048e812f7","1700301",Aguiarnópolis,MUNICIPIO,TO,-3
"7b553424-22f5-4423-9f9d-79eea880f051","2309300",Nova Russas,MUNICIPIO,CE,-3
"7b57f3ac-ad10-4250-89bc-5d1fe1505dd4","2704906",Mar Vermelho,MUNICIPIO,AL,-3
"7b5979a4-220f-4bbe-9d9a-2da922f22c49","5101258",Araputanga,MUNICIPIO,MT,-4
"7b5dd0e2-35b6-4e5a-8bba-cfff83d7635a","4115606",Matelândia,MUNICIPIO,PR,-3
"7b657d62-e1ef-45ab-adac-1aebd7dfde44","2516607",Tavares,MUNICIPIO,PB,-3
"7b76c36f-d884-40ab-ae44-4307cd03c78c","2501104",Areia,MUNICIPIO,PB,-3
"7b8a65e6-60a6-40b9-9926-807755921802","3520400",Ilhabela,MUNICIPIO,SP,-3
"7ba3a77e-a771-4100-b6c9-1eab0f3bfaee","3135902",Jesuânia,MUNICIPIO,MG,-3
"7bc08a65-ab12-43f0-af61-9d53aa8a42ca","2912806",Ibirapuã,MUNICIPIO,BA,-3
"7bce1bb1-8fdb-4dc3-8ff2-3a74e2a07448","4321477",Tiradentes do Sul,MUNICIPIO,RS,-3
"7bd3aecd-62d9-4b5c-a375-ed13851fd736","3200409",Anchieta,MUNICIPIO,ES,-3
"7bdd32c8-10b2-453d-a796-995005f7b8bb","3153806",Queluzito,MUNICIPIO,MG,-3
"7bdea884-6348-4b34-8dea-659c2f5bafd1","3205069",Venda Nova do Imigrante,MUNICIPIO,ES,-3
"7be893a7-a3d2-4947-b4e9-41642a7bf7b4","3538808",Piraju,MUNICIPIO,SP,-3
"7bf7048d-ad49-465e-b631-b7dda165404a","4114104",Mandaguaçu,MUNICIPIO,PR,-3
"7c15cc4b-219b-473d-8bcf-af7e5f6a24d3","3135076",Jampruca,MUNICIPIO,MG,-3
"7c207bb4-ea4e-4bb9-85ee-c240af013a20","4203600",Campos Novos,MUNICIPIO,SC,-3
"7c23b7b8-d5fc-46ea-82e2-261db7d06d5a","2204352",Geminiano,MUNICIPIO,PI,-3
"7c2cd855-fc06-4433-a45f-bc9403c8065e","5204656",Campinaçu,MUNICIPIO,GO,-3
"7c38fb4c-e955-4c5f-a64a-858fa3e576a3","4202305",Biguaçu,MUNICIPIO,SC,-3
